,dealer_card,dealer_value,dealer_bust,init_hand,hit,result,outcome
4256,4,21,0,10,1,0.0,1
4257,8,18,0,10,2,-1.0,0
4258,8,23,1,15,1,-1.0,0
4259,8,18,0,5,3,-1.0,0
4260,7,17,0,15,2,-1.0,0
4261,9,19,0,7,3,-1.0,0
4262,6,19,0,20,0,1.0,0
4263,K,18,0,15,2,-1.0,0
4264,K,25,1,15,1,-1.0,0
4265,10,21,0,14,0,-1.0,1
4266,K,21,0,17,0,-1.0,1
4267,2,20,0,14,4,-1.0,0
4268,J,21,0,15,1,-1.0,0
4269,9,17,0,15,1,-1.0,0
4270,8,18,0,20,1,-1.0,0
4271,2,23,1,15,1,-1.0,0
4272,Q,18,0,11,2,-1.0,0
4273,6,20,0,8,2,1.0,1
4274,K,20,0,21,0,1.0,0
4275,7,19,0,21,0,1.0,0
4276,2,17,0,20,1,-1.0,0
4277,A,21,0,16,0,-1.0,1
4278,10,17,0,14,2,-1.0,0
4279,J,20,0,18,1,-1.0,0
4280,A,18,0,11,2,-1.0,0
4281,2,20,0,10,2,-1.0,0
4282,10,24,1,13,2,-1.0,0
4283,4,25,1,19,1,-1.0,0
4284,10,19,0,9,3,1.0,1
4285,8,17,0,10,2,-1.0,0
4286,3,25,1,11,2,1.0,1
4287,10,20,0,7,2,-1.0,0
4288,6,18,0,14,4,1.0,1
4289,4,22,1,21,0,1.0,0
4290,4,21,0,13,2,-1.0,0
4291,J,19,0,12,1,-1.0,0
4292,10,24,1,13,1,-1.0,0
4293,10,20,0,9,3,-1.0,0
4294,A,19,0,8,3,-1.0,0
4295,2,17,0,18,4,-1.0,0
4296,4,19,0,11,3,-1.0,0
4297,9,21,0,16,1,-1.0,0
4298,9,19,0,10,2,-1.0,0
4299,4,17,0,15,1,-1.0,0
4300,7,21,0,20,1,-1.0,0
4301,9,17,0,9,2,-1.0,0
4302,7,17,0,20,1,-1.0,0
4303,9,21,0,14,2,-1.0,0
4304,9,19,0,15,1,-1.0,0
4305,K,21,0,17,0,-1.0,1
4306,2,21,0,15,1,0.0,1
4307,K,21,0,17,0,-1.0,1
4308,2,25,1,8,2,1.0,1
4309,8,18,0,14,2,1.0,1
4310,6,19,0,19,1,-1.0,0
4311,K,18,0,18,2,1.0,1
4312,4,23,1,10,2,-1.0,0
4313,8,18,0,6,2,-1.0,0
4314,9,19,0,19,1,-1.0,0
4315,2,18,0,8,2,-1.0,0
4316,6,21,0,5,2,-1.0,0
4317,6,21,0,4,1,-1.0,0
4318,3,20,0,20,1,-1.0,0
4319,4,24,1,14,1,-1.0,0
4320,K,21,0,19,1,-1.0,0
4321,7,17,0,16,3,-1.0,0
4322,3,22,1,21,0,1.0,0
4323,Q,20,0,17,3,-1.0,0
4324,7,22,1,20,1,-1.0,0
4325,4,19,0,14,2,1.0,1
4326,4,20,0,16,2,-1.0,0
4327,7,17,0,20,1,-1.0,0
4328,10,20,0,4,1,-1.0,0
4329,Q,17,0,9,2,-1.0,0
4330,K,20,0,16,3,-1.0,0
4331,5,20,0,15,1,-1.0,0
4332,J,26,1,11,2,-1.0,0
4333,2,20,0,17,1,-1.0,0
4334,10,19,0,8,2,-1.0,0
4335,3,19,0,9,2,-1.0,0
4336,9,17,0,14,1,1.0,1
4337,Q,18,0,13,1,-1.0,0
4338,J,19,0,20,1,-1.0,0
4339,3,17,0,10,3,-1.0,0
4340,3,22,1,13,2,-1.0,0
4341,7,18,0,21,0,1.0,0
4342,10,18,0,13,2,-1.0,0
4343,7,26,1,12,1,-1.0,0
4344,7,21,0,4,2,-1.0,0
4345,7,17,0,17,3,-1.0,0
4346,4,24,1,20,1,-1.0,0
4347,3,24,1,12,1,-1.0,0
4348,J,23,1,12,1,-1.0,0
4349,6,20,0,8,3,-1.0,0
4350,A,23,1,16,1,-1.0,0
4351,4,19,0,12,2,-1.0,0
4352,5,17,0,9,2,1.0,1
4353,4,26,1,13,2,-1.0,0
4354,A,21,0,14,0,-1.0,1
4355,A,21,0,20,0,-1.0,1
4356,7,22,1,21,0,1.0,0
4357,2,21,0,13,1,-1.0,0
4358,3,19,0,17,1,-1.0,0
4359,3,22,1,20,2,-1.0,0
4360,8,26,1,16,3,-1.0,0
4361,6,23,1,12,2,-1.0,0
4362,7,21,0,16,1,-1.0,0
4363,2,22,1,12,1,1.0,1
4364,3,22,1,20,1,-1.0,0
4365,J,20,0,19,1,-1.0,0
4366,4,23,1,19,1,-1.0,0
4367,J,22,1,19,1,-1.0,0
4368,6,17,0,12,4,1.0,1
4369,10,21,0,5,0,-1.0,1
4370,6,23,1,12,1,1.0,1
4371,4,23,1,8,2,-1.0,0
4372,A,24,1,16,2,-1.0,0
4373,K,19,0,12,1,1.0,1
4374,7,20,0,14,4,-1.0,0
4375,6,26,1,12,2,-1.0,0
4376,Q,17,0,20,1,-1.0,0
4377,6,21,0,17,2,-1.0,0
4378,9,19,0,12,0,-1.0,1
4379,Q,21,0,16,1,-1.0,0
4380,2,22,1,15,2,1.0,1
4381,3,18,0,17,1,-1.0,0
4382,4,25,1,20,0,1.0,0
4383,8,23,1,21,0,1.0,0
4384,K,21,0,7,0,-1.0,1
4385,2,18,0,14,2,1.0,1
4386,8,19,0,14,1,-1.0,0
4387,A,17,0,11,4,-1.0,0
4388,3,23,1,7,2,-1.0,0
4389,10,20,0,18,1,-1.0,0
4390,9,18,0,18,1,-1.0,0
4391,A,21,0,19,0,-1.0,1
4392,6,17,0,15,2,-1.0,0
4393,3,24,1,13,3,-1.0,0
4394,4,22,1,20,0,1.0,0
4395,J,19,0,15,1,-1.0,0
4396,A,18,0,14,1,-1.0,0
4397,K,20,0,13,0,-1.0,1
4398,8,21,0,18,1,-1.0,0
4399,2,22,1,16,1,-1.0,0
4400,2,20,0,13,1,-1.0,0
4401,Q,22,1,16,2,-1.0,0
4402,4,23,1,18,1,-1.0,0
4403,5,23,1,17,2,-1.0,0
4404,9,22,1,10,2,-1.0,0
4405,J,18,0,14,1,-1.0,0
4406,A,21,0,20,0,-1.0,1
4407,J,21,0,10,0,-1.0,1
4408,8,19,0,18,1,-1.0,0
4409,4,20,0,20,1,-1.0,0
4410,K,17,0,15,2,-1.0,0
4411,9,19,0,19,1,-1.0,0
4412,K,17,0,20,1,-1.0,0
4413,4,21,0,13,2,-1.0,0
4414,4,25,1,14,3,-1.0,0
4415,7,24,1,17,1,-1.0,0
4416,A,21,0,11,0,-1.0,1
4417,8,21,0,20,1,-1.0,0
4418,7,19,0,15,2,-1.0,0
4419,J,20,0,11,1,-1.0,0
4420,9,20,0,15,1,-1.0,0
4421,K,20,0,13,0,-1.0,1
4422,8,23,1,13,2,-1.0,0
4423,10,20,0,13,0,-1.0,1
4424,6,25,1,12,2,-1.0,0
4425,7,20,0,9,2,-1.0,0
4426,4,22,1,17,2,1.0,1
4427,9,19,0,5,3,-1.0,0
4428,J,19,0,6,2,-1.0,0
4429,Q,22,1,20,1,-1.0,0
4430,8,21,0,7,3,-1.0,0
4431,2,20,0,21,0,1.0,0
4432,3,18,0,12,1,-1.0,0
4433,5,24,1,7,2,-1.0,0
4434,7,17,0,10,2,-1.0,0
4435,7,18,0,17,3,-1.0,0
4436,2,24,1,21,0,1.0,0
4437,J,20,0,17,3,-1.0,0
4438,2,18,0,11,3,-1.0,0
4439,7,18,0,10,2,-1.0,0
4440,3,21,0,12,1,-1.0,0
4441,Q,17,0,6,2,-1.0,0
4442,2,19,0,15,1,-1.0,0
4443,J,25,1,20,1,-1.0,0
4444,3,24,1,20,1,-1.0,0
4445,3,23,1,15,1,-1.0,0
4446,10,19,0,20,1,-1.0,0
4447,A,20,0,19,1,-1.0,0
4448,8,18,0,18,1,1.0,1
4449,A,18,0,13,2,-1.0,0
4450,A,17,0,9,3,-1.0,0
4451,2,23,1,14,1,-1.0,0
4452,10,21,0,7,0,-1.0,1
4453,10,21,0,20,0,-1.0,1
4454,10,20,0,17,1,-1.0,0
4455,10,22,1,13,3,-1.0,0
4456,7,19,0,16,2,-1.0,0
4457,K,21,0,13,3,-1.0,0
4458,10,17,0,16,1,-1.0,0
4459,4,24,1,12,2,-1.0,0
4460,2,24,1,14,1,-1.0,0
4461,7,17,0,16,3,-1.0,0
4462,8,22,1,12,3,-1.0,0
4463,4,21,0,21,0,0.0,0
4464,Q,20,0,14,0,-1.0,1
4465,J,18,0,14,1,-1.0,0
4466,A,21,0,19,0,-1.0,1
4467,7,18,0,11,2,-1.0,0
4468,Q,20,0,21,0,1.0,0
4469,6,22,1,20,1,-1.0,0
4470,9,18,0,14,3,-1.0,0
4471,6,19,0,17,2,-1.0,0
4472,5,23,1,13,3,-1.0,0
4473,J,17,0,17,1,-1.0,0
4474,6,20,0,6,3,-1.0,0
4475,K,22,1,14,1,1.0,1
4476,9,18,0,5,3,-1.0,0
4477,5,18,0,12,2,-1.0,0
4478,10,20,0,20,1,-1.0,0
4479,9,19,0,20,1,-1.0,0
4480,3,17,0,13,1,-1.0,0
4481,9,19,0,8,3,-1.0,0
4482,8,21,0,21,0,0.0,0
4483,A,21,0,13,0,-1.0,1
4484,Q,20,0,15,1,-1.0,0
4485,2,17,0,21,0,1.0,0
4486,3,17,0,14,3,-1.0,0
4487,9,23,1,14,4,-1.0,0
4488,9,23,1,18,2,-1.0,0
4489,K,21,0,8,0,-1.0,1
4490,3,20,0,13,4,1.0,1
4491,7,25,1,20,1,1.0,1
4492,3,20,0,20,1,-1.0,0
4493,A,20,0,15,2,-1.0,0
4494,4,22,1,14,2,-1.0,0
4495,K,20,0,14,0,-1.0,1
4496,3,26,1,11,1,1.0,1
4497,3,25,1,13,1,-1.0,0
4498,10,25,1,15,1,-1.0,0
4499,4,21,0,10,2,-1.0,0
4500,6,17,0,13,1,-1.0,0
4501,9,18,0,15,3,-1.0,0
4502,9,22,1,14,2,-1.0,0
4503,5,26,1,13,2,-1.0,0
4504,2,26,1,18,2,1.0,1
4505,J,19,0,18,1,-1.0,0
4506,4,19,0,21,0,1.0,0
4507,9,20,0,12,0,-1.0,1
4508,2,18,0,17,1,-1.0,0
4509,7,22,1,13,2,-1.0,0
4510,A,18,0,9,2,-1.0,0
4511,4,18,0,15,1,-1.0,0
4512,9,17,0,17,2,-1.0,0
4513,A,17,0,20,1,-1.0,0
4514,2,24,1,17,1,1.0,1
4515,K,20,0,13,0,-1.0,1
4516,5,25,1,9,4,-1.0,0
4517,A,20,0,20,1,-1.0,0
4518,Q,19,0,20,1,-1.0,0
4519,K,22,1,7,3,-1.0,0
4520,9,17,0,5,2,-1.0,0
4521,3,17,0,16,2,-1.0,0
4522,7,26,1,13,2,-1.0,0
4523,3,18,0,6,2,-1.0,0
4524,4,19,0,14,2,-1.0,0
4525,A,18,0,20,1,-1.0,0
4526,6,17,0,6,2,-1.0,0
4527,4,17,0,14,2,-1.0,0
4528,2,21,0,15,1,-1.0,0
4529,8,18,0,14,2,-1.0,0
4530,K,20,0,20,1,1.0,1
4531,5,17,0,12,1,-1.0,0
4532,3,19,0,9,2,1.0,1
4533,Q,20,0,17,2,-1.0,0
4534,K,21,0,7,0,-1.0,1
4535,7,22,1,13,1,-1.0,0
4536,9,18,0,20,1,-1.0,0
4537,8,19,0,11,2,1.0,1
4538,Q,21,0,20,0,-1.0,1
4539,6,17,0,19,2,-1.0,0
4540,Q,23,1,15,1,-1.0,0
4541,9,17,0,14,2,-1.0,0
4542,8,18,0,10,1,1.0,1
4543,Q,21,0,13,0,-1.0,1
4544,10,20,0,7,2,-1.0,0
4545,3,19,0,21,0,1.0,0
4546,10,21,0,16,0,-1.0,1
4547,J,20,0,20,1,-1.0,0
4548,J,26,1,21,0,1.0,0
4549,5,24,1,20,1,-1.0,0
4550,7,23,1,20,1,-1.0,0
4551,10,21,0,11,2,-1.0,0
4552,6,21,0,13,3,0.0,1
4553,4,20,0,19,1,-1.0,0
4554,9,19,0,14,1,1.0,1
4555,J,21,0,11,2,-1.0,0
4556,7,17,0,21,0,1.0,0
4557,10,20,0,20,1,-1.0,0
4558,4,23,1,15,1,-1.0,0
4559,5,22,1,20,1,-1.0,0
4560,5,25,1,16,1,-1.0,0
4561,6,21,0,17,2,-1.0,0
4562,3,22,1,9,2,-1.0,0
4563,10,20,0,7,2,-1.0,0
4564,A,23,1,14,1,1.0,1
4565,8,17,0,7,3,-1.0,0
4566,10,18,0,11,1,1.0,1
4567,6,17,0,8,3,-1.0,0
4568,Q,23,1,19,1,-1.0,0
4569,4,24,1,19,1,-1.0,0
4570,5,18,0,12,1,-1.0,0
4571,5,23,1,20,1,-1.0,0
4572,5,19,0,20,0,1.0,0
4573,K,20,0,15,1,-1.0,0
4574,7,17,0,9,3,-1.0,0
4575,J,21,0,13,1,-1.0,0
4576,A,17,0,18,3,-1.0,0
4577,10,18,0,15,1,-1.0,0
4578,5,18,0,15,2,-1.0,0
4579,4,24,1,13,1,1.0,1
4580,Q,23,1,18,2,-1.0,0
4581,K,19,0,20,2,-1.0,0
4582,K,19,0,12,2,-1.0,0
4583,8,18,0,10,2,-1.0,0
4584,K,20,0,21,0,1.0,0
4585,10,26,1,19,1,-1.0,0
4586,4,23,1,10,2,-1.0,0
4587,4,24,1,12,1,-1.0,0
4588,5,22,1,12,2,-1.0,0
4589,5,22,1,18,3,-1.0,0
4590,10,17,0,20,1,-1.0,0
4591,7,17,0,13,1,-1.0,0
4592,9,17,0,21,0,1.0,0
4593,3,20,0,16,2,-1.0,0
4594,2,21,0,18,1,-1.0,0
4595,2,20,0,16,1,-1.0,0
4596,K,22,1,13,1,1.0,1
4597,6,17,0,21,0,1.0,0
4598,Q,20,0,9,1,-1.0,0
4599,7,24,1,20,1,-1.0,0
4600,9,26,1,15,1,-1.0,0
4601,8,17,0,6,4,-1.0,0
4602,2,21,0,16,3,0.0,1
4603,A,20,0,6,2,-1.0,0
4604,A,21,0,20,0,-1.0,1
4605,10,20,0,13,0,-1.0,1
4606,5,20,0,12,1,-1.0,0
4607,2,23,1,19,1,-1.0,0
4608,8,21,0,18,1,-1.0,0
4609,5,22,1,16,2,-1.0,0
4610,J,23,1,17,2,-1.0,0
4611,7,18,0,18,1,-1.0,0
4612,3,17,0,7,3,-1.0,0
4613,10,20,0,7,2,-1.0,0
4614,K,17,0,15,1,-1.0,0
4615,J,20,0,17,1,-1.0,0
4616,7,20,0,16,1,-1.0,0
4617,7,21,0,18,1,-1.0,0
4618,A,19,0,20,2,-1.0,0
4619,4,17,0,17,1,-1.0,0
4620,J,23,1,15,1,-1.0,0
4621,8,18,0,14,1,-1.0,0
4622,10,17,0,15,3,-1.0,0
4623,K,21,0,5,0,-1.0,1
4624,6,23,1,18,1,-1.0,0
4625,J,22,1,21,0,1.0,0
4626,J,20,0,21,0,1.0,0
4627,7,18,0,21,0,1.0,0
4628,A,20,0,16,1,-1.0,0
4629,8,22,1,19,1,-1.0,0
4630,9,19,0,17,1,-1.0,0
4631,Q,17,0,8,2,-1.0,0
4632,9,23,1,15,1,1.0,1
4633,2,22,1,15,1,-1.0,0
4634,5,20,0,14,2,1.0,1
4635,K,22,1,15,1,-1.0,0
4636,9,20,0,9,1,1.0,1
4637,K,21,0,20,1,0.0,1
4638,Q,20,0,21,0,1.0,0
4639,7,21,0,16,1,-1.0,0
4640,Q,21,0,9,0,-1.0,1
4641,4,18,0,10,2,-1.0,0
4642,4,22,1,11,1,1.0,1
4643,K,24,1,9,3,-1.0,0
4644,10,25,1,12,2,-1.0,0
4645,10,24,1,7,3,-1.0,0
4646,3,17,0,13,4,-1.0,0
4647,2,20,0,10,2,-1.0,0
4648,2,23,1,17,3,-1.0,0
4649,2,22,1,16,2,-1.0,0
4650,10,24,1,13,4,1.0,1
4651,10,24,1,13,1,1.0,1
4652,K,20,0,10,2,-1.0,0
4653,3,22,1,20,1,-1.0,0
4654,6,26,1,8,3,-1.0,0
4655,4,24,1,16,2,-1.0,0
4656,J,18,0,12,1,-1.0,0
4657,10,20,0,15,1,-1.0,0
4658,A,21,0,18,0,-1.0,1
4659,8,20,0,20,1,-1.0,0
4660,5,20,0,16,1,-1.0,0
4661,5,21,0,16,2,0.0,1
4662,J,20,0,8,2,-1.0,0
4663,7,18,0,15,1,-1.0,0
4664,9,19,0,7,2,-1.0,0
4665,9,19,0,17,1,1.0,1
4666,5,18,0,14,1,-1.0,0
4667,J,20,0,21,0,1.0,0
4668,J,19,0,18,1,-1.0,0
4669,3,23,1,5,3,-1.0,0
4670,A,17,0,16,1,-1.0,0
4671,6,21,0,14,1,-1.0,0
4672,K,17,0,8,1,1.0,1
4673,10,19,0,20,1,-1.0,0
4674,9,18,0,15,1,-1.0,0
4675,7,26,1,16,1,1.0,1
4676,9,19,0,19,1,-1.0,0
4677,9,18,0,11,2,-1.0,0
4678,J,20,0,7,2,-1.0,0
4679,J,20,0,21,0,1.0,0
4680,2,19,0,14,1,-1.0,0
4681,2,24,1,16,1,-1.0,0
4682,J,19,0,15,1,-1.0,0
4683,4,24,1,12,1,-1.0,0
4684,7,18,0,21,0,1.0,0
4685,A,18,0,21,0,1.0,0
4686,A,20,0,14,0,-1.0,1
4687,3,23,1,4,2,1.0,1
4688,2,22,1,18,1,-1.0,0
4689,3,18,0,19,2,-1.0,0
4690,Q,20,0,11,1,1.0,1
4691,6,23,1,14,1,-1.0,0
4692,4,24,1,9,4,-1.0,0
4693,10,20,0,14,0,-1.0,1
4694,J,24,1,12,3,-1.0,0
4695,4,18,0,10,2,-1.0,0
4696,Q,23,1,12,1,-1.0,0
4697,J,22,1,20,1,-1.0,0
4698,3,24,1,14,1,1.0,1
4699,9,19,0,11,1,1.0,1
4700,7,17,0,17,1,-1.0,0
4701,2,17,0,15,1,1.0,1
4702,4,24,1,13,4,-1.0,0
4703,K,17,0,11,2,-1.0,0
4704,9,18,0,13,2,-1.0,0
4705,5,23,1,21,0,1.0,0
4706,2,22,1,17,1,-1.0,0
4707,K,19,0,15,1,-1.0,0
4708,K,22,1,15,1,-1.0,0
4709,4,24,1,17,1,-1.0,0
4710,5,25,1,15,2,-1.0,0
4711,3,26,1,14,2,-1.0,0
4712,6,22,1,15,3,-1.0,0
4713,4,22,1,13,1,1.0,1
4714,K,21,0,20,0,-1.0,1
4715,Q,21,0,13,1,-1.0,0
4716,6,22,1,20,1,-1.0,0
4717,K,22,1,18,1,-1.0,0
4718,3,22,1,9,2,1.0,1
4719,A,21,0,21,0,0.0,0
4720,2,22,1,11,1,1.0,1
4721,7,17,0,11,2,-1.0,0
4722,Q,24,1,16,2,-1.0,0
4723,5,20,0,14,2,-1.0,0
4724,6,17,0,14,1,-1.0,0
4725,A,19,0,9,3,-1.0,0
4726,6,20,0,12,2,-1.0,0
4727,7,23,1,18,1,-1.0,0
4728,10,21,0,5,0,-1.0,1
4729,A,20,0,8,3,-1.0,0
4730,J,17,0,16,1,-1.0,0
4731,8,18,0,20,1,-1.0,0
4732,8,19,0,14,1,-1.0,0
4733,6,22,1,9,2,-1.0,0
4734,9,18,0,11,3,-1.0,0
4735,5,21,0,6,4,-1.0,0
4736,Q,20,0,20,1,-1.0,0
4737,J,23,1,11,2,-1.0,0
4738,5,26,1,9,2,-1.0,0
4739,4,20,0,13,2,-1.0,0
4740,A,21,0,20,1,-1.0,0
4741,10,19,0,9,2,-1.0,0
4742,K,19,0,12,0,-1.0,1
4743,3,20,0,14,1,-1.0,0
4744,J,19,0,13,0,-1.0,1
4745,A,21,0,13,0,-1.0,1
4746,Q,19,0,14,1,-1.0,0
4747,Q,18,0,7,3,-1.0,0
4748,Q,21,0,19,0,-1.0,1
4749,2,21,0,17,1,-1.0,0
4750,6,23,1,19,1,1.0,1
4751,7,20,0,19,1,-1.0,0
4752,8,18,0,16,1,-1.0,0
4753,6,17,0,18,1,-1.0,0
4754,9,19,0,19,2,-1.0,0
4755,10,21,0,10,0,-1.0,1
4756,J,19,0,17,1,-1.0,0
4757,6,17,0,13,1,-1.0,0
4758,9,24,1,8,2,-1.0,0
4759,K,19,0,21,0,1.0,0
4760,10,17,0,11,2,-1.0,0
4761,5,23,1,18,1,-1.0,0
4762,7,19,0,10,3,-1.0,0
4763,A,20,0,8,1,1.0,1
4764,7,26,1,18,1,-1.0,0
4765,10,17,0,16,1,-1.0,0
4766,10,21,0,13,0,-1.0,1
4767,K,20,0,17,2,-1.0,0
4768,7,17,0,18,1,-1.0,0
4769,10,17,0,13,4,-1.0,0
4770,8,19,0,18,1,-1.0,0
4771,9,22,1,16,3,-1.0,0
4772,2,23,1,20,0,1.0,0
4773,6,23,1,14,1,-1.0,0
4774,Q,20,0,16,1,-1.0,0
4775,6,23,1,17,1,-1.0,0
4776,7,17,0,14,1,-1.0,0
4777,A,21,0,9,0,-1.0,1
4778,3,21,0,20,1,-1.0,0
4779,Q,20,0,13,0,-1.0,1
4780,7,17,0,11,1,1.0,1
4781,9,23,1,15,2,-1.0,0
4782,8,22,1,20,1,-1.0,0
4783,3,22,1,21,0,1.0,0
4784,6,22,1,15,3,1.0,1
4785,5,18,0,17,1,-1.0,0
4786,4,20,0,17,2,1.0,1
4787,2,19,0,17,1,-1.0,0
4788,3,17,0,16,1,-1.0,0
4789,A,22,1,16,2,1.0,1
4790,6,24,1,8,2,-1.0,0
4791,3,23,1,20,1,-1.0,0
4792,9,21,0,17,1,-1.0,0
4793,K,20,0,16,2,-1.0,0
4794,Q,20,0,18,1,-1.0,0
4795,A,18,0,21,0,1.0,0
4796,2,18,0,18,1,-1.0,0
4797,5,23,1,17,1,-1.0,0
4798,3,18,0,13,2,-1.0,0
4799,5,19,0,16,1,-1.0,0
4800,A,20,0,17,1,-1.0,0
4801,5,19,0,14,2,-1.0,0
4802,J,22,1,15,3,-1.0,0
4803,3,25,1,17,2,-1.0,0
4804,9,19,0,17,2,-1.0,0
4805,2,18,0,8,3,1.0,1
4806,5,20,0,14,1,-1.0,0
4807,A,21,0,16,0,-1.0,1
4808,10,17,0,18,1,-1.0,0
4809,6,17,0,16,1,-1.0,0
4810,K,17,0,19,1,-1.0,0
4811,Q,19,0,19,2,-1.0,0
4812,4,24,1,14,1,-1.0,0
4813,Q,19,0,9,2,-1.0,0
4814,J,18,0,21,0,1.0,0
4815,6,21,0,19,1,-1.0,0
4816,5,19,0,15,2,-1.0,0
4817,10,23,1,16,2,-1.0,0
4818,3,19,0,8,2,-1.0,0
4819,10,17,0,17,1,-1.0,0
4820,9,20,0,19,1,-1.0,0
4821,8,18,0,15,4,1.0,1
4822,4,18,0,15,1,-1.0,0
4823,K,20,0,19,1,-1.0,0
4824,4,22,1,16,3,-1.0,0
4825,6,17,0,20,1,-1.0,0
4826,K,21,0,13,0,-1.0,1
4827,8,18,0,13,2,-1.0,0
4828,4,17,0,19,1,-1.0,0
4829,8,19,0,13,0,-1.0,1
4830,10,20,0,15,2,-1.0,0
4831,A,21,0,8,0,-1.0,1
4832,10,20,0,8,1,-1.0,0
4833,2,17,0,19,1,-1.0,0
4834,Q,18,0,16,1,-1.0,0
4835,K,18,0,20,1,-1.0,0
4836,2,25,1,9,1,1.0,1
4837,10,21,0,12,0,-1.0,1
4838,K,20,0,17,1,-1.0,0
4839,3,19,0,14,1,-1.0,0
4840,J,21,0,12,0,-1.0,1
4841,3,18,0,4,2,-1.0,0
4842,2,23,1,17,1,-1.0,0
4843,J,20,0,11,2,-1.0,0
4844,K,24,1,18,2,-1.0,0
4845,9,17,0,19,1,-1.0,0
4846,9,20,0,10,2,-1.0,0
4847,5,25,1,17,1,-1.0,0
4848,9,20,0,15,1,1.0,1
4849,9,19,0,17,1,-1.0,0
4850,3,17,0,16,1,-1.0,0
4851,A,17,0,17,1,-1.0,0
4852,K,18,0,16,2,-1.0,0
4853,K,21,0,10,0,-1.0,1
4854,10,25,1,9,2,-1.0,0
4855,2,24,1,20,0,1.0,0
4856,4,17,0,12,2,-1.0,0
4857,2,21,0,18,1,-1.0,0
4858,Q,23,1,18,1,-1.0,0
4859,9,20,0,11,1,-1.0,0
4860,8,18,0,19,1,-1.0,0
4861,J,21,0,13,0,-1.0,1
4862,J,20,0,12,0,-1.0,1
4863,8,18,0,10,2,-1.0,0
4864,5,21,0,19,1,-1.0,0
4865,6,26,1,6,2,-1.0,0
4866,4,21,0,15,2,-1.0,0
4867,A,17,0,10,2,1.0,1
4868,9,19,0,16,1,-1.0,0
4869,Q,26,1,15,2,-1.0,0
4870,K,20,0,17,1,-1.0,0
4871,Q,22,1,14,3,-1.0,0
4872,7,26,1,20,3,-1.0,0
4873,5,25,1,17,1,-1.0,0
4874,4,18,0,11,2,-1.0,0
4875,9,19,0,10,2,-1.0,0
4876,8,18,0,13,2,-1.0,0
4877,2,18,0,5,2,1.0,1
4878,3,17,0,15,2,-1.0,0
4879,5,25,1,15,1,-1.0,0
4880,Q,17,0,12,3,1.0,1
4881,K,20,0,11,1,1.0,1
4882,3,18,0,11,3,-1.0,0
4883,3,18,0,13,2,-1.0,0
4884,Q,20,0,19,2,-1.0,0
4885,2,20,0,19,1,-1.0,0
4886,5,21,0,15,1,-1.0,0
4887,9,23,1,19,1,1.0,1
4888,9,23,1,5,2,-1.0,0
4889,Q,18,0,17,1,-1.0,0
4890,2,19,0,14,1,1.0,1
4891,2,17,0,9,3,-1.0,0
4892,A,21,0,6,0,-1.0,1
4893,8,20,0,17,1,-1.0,0
4894,A,18,0,16,2,-1.0,0
4895,10,20,0,15,1,-1.0,0
4896,Q,21,0,16,1,-1.0,0
4897,4,18,0,19,1,-1.0,0
4898,10,18,0,17,1,-1.0,0
4899,5,21,0,17,2,-1.0,0
4900,10,17,0,21,0,1.0,0
4901,8,19,0,12,1,-1.0,0
4902,4,25,1,16,1,-1.0,0
4903,4,25,1,18,1,-1.0,0
4904,6,20,0,10,2,1.0,1
4905,2,21,0,18,2,-1.0,0
4906,J,20,0,19,2,-1.0,0
4907,2,23,1,20,0,1.0,0
4908,8,18,0,17,1,-1.0,0
4909,10,20,0,10,2,-1.0,0
4910,4,17,0,20,1,-1.0,0
4911,9,24,1,9,3,-1.0,0
4912,3,23,1,13,2,-1.0,0
4913,5,22,1,13,1,-1.0,0
4914,7,19,0,15,3,-1.0,0
4915,9,18,0,15,1,1.0,1
4916,10,20,0,5,1,-1.0,0
4917,J,18,0,13,2,-1.0,0
4918,Q,17,0,17,2,-1.0,0
4919,2,25,1,9,2,-1.0,0
4920,5,21,0,14,1,-1.0,0
4921,Q,21,0,14,0,-1.0,1
4922,K,20,0,13,0,-1.0,1
4923,5,25,1,13,4,1.0,1
4924,5,21,0,6,2,-1.0,0
4925,K,23,1,12,3,-1.0,0
4926,3,17,0,20,1,-1.0,0
4927,10,20,0,17,1,-1.0,0
4928,J,20,0,7,4,-1.0,0
4929,2,22,1,19,1,-1.0,0
4930,6,18,0,17,2,-1.0,0
4931,4,21,0,16,2,-1.0,0
4932,5,18,0,16,2,-1.0,0
4933,4,17,0,20,1,-1.0,0
4934,3,22,1,18,2,-1.0,0
4935,2,22,1,20,1,-1.0,0
4936,8,26,1,13,1,1.0,1
4937,2,19,0,14,1,-1.0,0
4938,10,20,0,14,0,-1.0,1
4939,Q,25,1,6,3,1.0,1
4940,5,19,0,12,3,-1.0,0
4941,J,24,1,16,3,-1.0,0
4942,10,19,0,6,1,-1.0,0
4943,9,19,0,20,1,-1.0,0
4944,8,18,0,5,2,1.0,1
4945,3,25,1,14,1,-1.0,0
4946,4,22,1,13,1,-1.0,0
4947,5,18,0,13,1,-1.0,0
4948,6,17,0,17,2,1.0,1
4949,6,18,0,17,2,-1.0,0
4950,6,19,0,15,1,-1.0,0
4951,A,21,0,13,0,-1.0,1
4952,Q,22,1,13,2,-1.0,0
4953,A,21,0,20,0,-1.0,1
4954,Q,17,0,16,2,-1.0,0
4955,6,23,1,21,0,1.0,0
4956,Q,20,0,18,2,-1.0,0
