,dealer_card,dealer_value,dealer_bust,init_hand,hit,result,outcome
37722,4,22,1,14,0,1.0,0
37723,J,19,0,14,0,-1.0,1
37724,K,20,0,20,0,0.0,0
37725,9,19,0,19,0,0.0,0
37726,3,18,0,14,0,-1.0,1
37727,2,19,0,7,0,-1.0,1
37728,6,18,0,17,0,-1.0,1
37729,6,19,0,19,0,0.0,0
37730,K,21,0,15,0,-1.0,1
37731,J,22,1,18,0,1.0,0
37732,9,26,1,15,0,1.0,0
37733,5,19,0,21,0,1.0,0
37734,Q,19,0,20,0,1.0,0
37735,6,22,1,21,0,1.0,0
37736,Q,21,0,13,0,-1.0,1
37737,9,24,1,20,0,1.0,0
37738,A,19,0,21,0,1.0,0
37739,A,18,0,12,0,-1.0,1
37740,3,17,0,15,0,-1.0,1
37741,2,17,0,20,0,1.0,0
37742,8,22,1,17,0,1.0,0
37743,7,17,0,12,0,-1.0,1
37744,Q,19,0,18,0,-1.0,1
37745,10,20,0,12,0,-1.0,1
37746,Q,20,0,11,0,-1.0,1
37747,4,19,0,15,0,-1.0,1
37748,Q,18,0,13,0,-1.0,1
37749,9,19,0,13,0,-1.0,1
37750,2,20,0,20,0,0.0,0
37751,9,25,1,8,0,1.0,0
37752,5,21,0,20,0,-1.0,1
37753,Q,20,0,14,0,-1.0,1
37754,6,22,1,10,1,1.0,1
37755,6,20,0,17,0,-1.0,1
37756,7,17,0,7,0,-1.0,1
37757,2,21,0,8,0,-1.0,1
37758,5,24,1,18,0,1.0,0
37759,A,17,0,16,0,-1.0,1
37760,5,25,1,21,0,1.0,0
37761,2,20,0,10,1,-1.0,0
37762,3,24,1,19,0,1.0,0
37763,8,26,1,10,1,1.0,1
37764,3,21,0,11,1,-1.0,0
37765,8,22,1,7,1,1.0,1
37766,K,24,1,14,0,1.0,0
37767,2,18,0,19,0,1.0,0
37768,2,21,0,19,0,-1.0,1
37769,7,22,1,20,0,1.0,0
37770,J,19,0,9,0,-1.0,1
37771,2,22,1,12,0,1.0,0
37772,J,18,0,14,0,-1.0,1
37773,9,17,0,17,0,0.0,0
37774,A,21,0,14,0,-1.0,1
37775,8,20,0,14,0,-1.0,1
37776,7,17,0,20,0,1.0,0
37777,8,18,0,7,0,-1.0,1
37778,5,24,1,11,1,1.0,1
37779,10,23,1,14,0,1.0,0
37780,8,17,0,12,0,-1.0,1
37781,2,23,1,21,0,1.0,0
37782,2,22,1,20,0,1.0,0
37783,J,20,0,19,0,-1.0,1
37784,10,19,0,13,0,-1.0,1
37785,A,21,0,8,0,-1.0,1
37786,10,19,0,15,0,-1.0,1
37787,J,23,1,12,0,1.0,0
37788,10,25,1,20,0,1.0,0
37789,4,24,1,15,0,1.0,0
37790,10,20,0,6,1,-1.0,0
37791,2,21,0,17,0,-1.0,1
37792,3,21,0,20,0,-1.0,1
37793,J,19,0,12,0,-1.0,1
37794,J,22,1,13,0,1.0,0
37795,7,17,0,9,0,-1.0,1
37796,4,26,1,11,1,1.0,1
37797,5,25,1,14,0,1.0,0
37798,5,21,0,14,0,-1.0,1
37799,9,18,0,21,0,1.0,0
37800,7,17,0,16,0,-1.0,1
37801,3,18,0,16,0,-1.0,1
37802,A,21,0,9,0,-1.0,1
37803,5,23,1,15,0,1.0,0
37804,7,19,0,20,0,1.0,0
37805,A,21,0,16,0,-1.0,1
37806,9,20,0,8,0,-1.0,1
37807,5,18,0,12,0,-1.0,1
37808,6,20,0,5,0,-1.0,1
37809,4,18,0,13,0,-1.0,1
37810,Q,17,0,8,1,1.0,1
37811,9,19,0,20,0,1.0,0
37812,8,26,1,15,0,1.0,0
37813,7,17,0,20,0,1.0,0
37814,7,26,1,11,1,1.0,1
37815,8,22,1,16,0,1.0,0
37816,K,17,0,17,0,0.0,0
37817,8,22,1,15,0,1.0,0
37818,3,18,0,8,1,0.0,1
37819,4,17,0,12,0,-1.0,1
37820,8,22,1,12,0,1.0,0
37821,K,21,0,19,0,-1.0,1
37822,4,26,1,16,0,1.0,0
37823,J,20,0,18,0,-1.0,1
37824,A,21,0,20,0,-1.0,1
37825,Q,24,1,5,0,1.0,0
37826,5,26,1,20,0,1.0,0
37827,K,20,0,16,0,-1.0,1
37828,4,19,0,20,0,1.0,0
37829,J,17,0,12,0,-1.0,1
37830,9,19,0,13,0,-1.0,1
37831,10,18,0,17,0,-1.0,1
37832,5,24,1,15,0,1.0,0
37833,Q,20,0,14,0,-1.0,1
37834,2,18,0,19,0,1.0,0
37835,9,20,0,16,0,-1.0,1
37836,5,19,0,19,0,0.0,0
37837,3,25,1,15,0,1.0,0
37838,6,18,0,21,0,1.0,0
37839,3,19,0,16,0,-1.0,1
37840,6,23,1,15,0,1.0,0
37841,5,17,0,12,0,-1.0,1
37842,9,20,0,20,0,0.0,0
37843,4,17,0,18,0,1.0,0
37844,3,18,0,12,0,-1.0,1
37845,5,25,1,12,0,1.0,0
37846,9,19,0,14,0,-1.0,1
37847,3,17,0,11,1,-1.0,0
37848,6,23,1,18,0,1.0,0
37849,J,22,1,7,1,1.0,1
37850,8,23,1,9,0,1.0,0
37851,6,25,1,19,0,1.0,0
37852,A,18,0,12,0,-1.0,1
37853,J,20,0,20,0,0.0,0
37854,Q,21,0,12,0,-1.0,1
37855,4,18,0,10,1,0.0,1
37856,10,20,0,20,0,0.0,0
37857,3,23,1,16,0,1.0,0
37858,9,17,0,16,0,-1.0,1
37859,A,21,0,12,0,-1.0,1
37860,3,23,1,10,1,1.0,1
37861,J,18,0,15,0,-1.0,1
37862,K,19,0,12,0,-1.0,1
37863,J,18,0,20,0,1.0,0
37864,3,23,1,14,0,1.0,0
37865,4,21,0,6,0,-1.0,1
37866,K,20,0,12,0,-1.0,1
37867,10,20,0,13,0,-1.0,1
37868,5,18,0,18,0,0.0,0
37869,K,21,0,13,0,-1.0,1
37870,2,25,1,13,0,1.0,0
37871,A,18,0,9,0,-1.0,1
37872,10,18,0,18,0,0.0,0
37873,3,23,1,6,1,1.0,1
37874,7,25,1,9,1,1.0,1
37875,K,17,0,12,0,-1.0,1
37876,2,22,1,16,0,1.0,0
37877,Q,20,0,19,0,-1.0,1
37878,10,20,0,14,0,-1.0,1
37879,5,17,0,18,0,1.0,0
37880,4,18,0,9,0,-1.0,1
37881,A,21,0,14,0,-1.0,1
37882,2,17,0,6,1,-1.0,0
37883,K,22,1,11,0,1.0,0
37884,8,18,0,9,1,1.0,1
37885,8,18,0,5,1,-1.0,0
37886,6,26,1,18,0,1.0,0
37887,10,20,0,16,0,-1.0,1
37888,3,18,0,15,0,-1.0,1
37889,10,17,0,7,1,-1.0,0
37890,A,21,0,17,0,-1.0,1
37891,9,19,0,10,1,-1.0,0
37892,6,17,0,13,0,-1.0,1
37893,2,19,0,8,1,-1.0,0
37894,2,17,0,20,0,1.0,0
37895,J,19,0,4,1,-1.0,0
37896,J,17,0,15,0,-1.0,1
37897,5,21,0,14,0,-1.0,1
37898,J,17,0,12,0,-1.0,1
37899,4,21,0,14,0,-1.0,1
37900,9,19,0,20,0,1.0,0
37901,5,17,0,12,0,-1.0,1
37902,8,19,0,20,0,1.0,0
37903,6,26,1,12,0,1.0,0
37904,9,19,0,9,0,-1.0,1
37905,3,26,1,11,0,1.0,0
37906,8,18,0,18,0,0.0,0
37907,10,21,0,13,0,-1.0,1
37908,6,17,0,15,0,-1.0,1
37909,8,22,1,12,0,1.0,0
37910,5,21,0,17,0,-1.0,1
37911,7,17,0,12,0,-1.0,1
37912,5,17,0,13,0,-1.0,1
37913,2,20,0,13,0,-1.0,1
37914,Q,17,0,19,0,1.0,0
37915,K,24,1,11,1,1.0,1
37916,9,21,0,20,0,-1.0,1
37917,J,18,0,20,0,1.0,0
37918,J,20,0,8,1,-1.0,0
37919,4,24,1,18,0,1.0,0
37920,3,18,0,16,0,-1.0,1
37921,A,21,0,20,0,-1.0,1
37922,A,22,1,14,0,1.0,0
37923,9,19,0,5,1,-1.0,0
37924,8,19,0,11,0,-1.0,1
37925,9,22,1,12,0,1.0,0
37926,Q,23,1,15,0,1.0,0
37927,10,25,1,20,0,1.0,0
37928,9,17,0,20,0,1.0,0
37929,2,22,1,5,0,1.0,0
37930,A,17,0,4,1,-1.0,0
37931,A,19,0,7,0,-1.0,1
37932,9,23,1,17,0,1.0,0
37933,8,18,0,14,0,-1.0,1
37934,5,21,0,20,0,-1.0,1
37935,6,17,0,20,0,1.0,0
37936,2,20,0,18,0,-1.0,1
37937,5,24,1,15,0,1.0,0
37938,K,20,0,17,0,-1.0,1
37939,8,18,0,11,1,0.0,1
37940,6,22,1,12,0,1.0,0
37941,J,19,0,12,0,-1.0,1
37942,5,25,1,19,0,1.0,0
37943,5,25,1,7,1,1.0,1
37944,5,18,0,19,0,1.0,0
37945,3,23,1,11,1,1.0,1
37946,3,18,0,13,0,-1.0,1
37947,6,22,1,15,0,1.0,0
37948,7,17,0,21,0,1.0,0
37949,Q,19,0,13,0,-1.0,1
37950,3,22,1,16,0,1.0,0
37951,6,25,1,12,0,1.0,0
37952,J,17,0,12,0,-1.0,1
37953,6,21,0,11,0,-1.0,1
37954,10,20,0,12,0,-1.0,1
37955,2,18,0,16,0,-1.0,1
37956,6,23,1,12,0,1.0,0
37957,9,23,1,18,0,1.0,0
37958,4,25,1,13,0,1.0,0
37959,9,18,0,10,1,1.0,1
37960,K,20,0,12,0,-1.0,1
37961,8,22,1,13,0,1.0,0
37962,9,19,0,19,0,0.0,0
37963,2,17,0,12,0,-1.0,1
37964,9,22,1,15,0,1.0,0
37965,A,21,0,13,0,-1.0,1
37966,8,18,0,16,0,-1.0,1
37967,A,21,0,20,0,-1.0,1
37968,8,22,1,9,0,1.0,0
37969,7,22,1,21,0,1.0,0
37970,2,20,0,5,0,-1.0,1
37971,A,23,1,10,1,1.0,1
37972,Q,18,0,18,0,0.0,0
37973,K,20,0,16,0,-1.0,1
37974,Q,22,1,14,0,1.0,0
37975,7,23,1,13,0,1.0,0
37976,6,21,0,4,0,-1.0,1
37977,K,23,1,16,0,1.0,0
37978,J,17,0,20,0,1.0,0
37979,3,24,1,4,0,1.0,0
37980,9,21,0,14,0,-1.0,1
37981,A,24,1,14,0,1.0,0
37982,3,18,0,21,0,1.0,0
37983,6,26,1,12,0,1.0,0
37984,10,26,1,9,0,1.0,0
37985,Q,19,0,15,0,-1.0,1
37986,7,22,1,17,0,1.0,0
37987,8,18,0,14,0,-1.0,1
37988,J,21,0,5,0,-1.0,1
37989,4,18,0,14,0,-1.0,1
37990,A,21,0,11,0,-1.0,1
37991,6,18,0,20,0,1.0,0
37992,K,20,0,9,1,-1.0,0
37993,2,23,1,21,0,1.0,0
37994,10,23,1,18,0,1.0,0
37995,7,17,0,6,0,-1.0,1
37996,Q,18,0,10,0,-1.0,1
37997,J,20,0,18,0,-1.0,1
37998,5,20,0,15,0,-1.0,1
37999,9,19,0,15,0,-1.0,1
38000,2,22,1,12,0,1.0,0
38001,3,18,0,19,0,1.0,0
38002,6,18,0,17,0,-1.0,1
38003,4,19,0,18,0,-1.0,1
38004,8,19,0,20,0,1.0,0
38005,5,25,1,19,0,1.0,0
38006,6,20,0,17,0,-1.0,1
38007,4,18,0,20,0,1.0,0
38008,2,23,1,14,0,1.0,0
38009,9,17,0,6,0,-1.0,1
38010,J,17,0,14,0,-1.0,1
38011,3,22,1,17,0,1.0,0
38012,A,17,0,13,0,-1.0,1
38013,4,17,0,12,0,-1.0,1
38014,8,18,0,9,0,-1.0,1
38015,2,17,0,14,0,-1.0,1
38016,8,19,0,18,0,-1.0,1
38017,6,24,1,19,0,1.0,0
38018,2,19,0,14,0,-1.0,1
38019,J,19,0,12,0,-1.0,1
38020,2,23,1,17,0,1.0,0
38021,J,20,0,17,0,-1.0,1
38022,K,19,0,20,0,1.0,0
38023,J,20,0,10,1,-1.0,0
38024,A,20,0,20,0,0.0,0
38025,J,18,0,20,0,1.0,0
38026,K,19,0,18,0,-1.0,1
38027,J,18,0,15,0,-1.0,1
38028,4,17,0,13,0,-1.0,1
38029,5,18,0,20,0,1.0,0
38030,Q,25,1,6,0,1.0,0
38031,10,21,0,13,0,-1.0,1
38032,3,17,0,14,0,-1.0,1
38033,A,18,0,9,0,-1.0,1
38034,4,19,0,11,1,0.0,1
38035,8,17,0,10,1,-1.0,0
38036,Q,20,0,18,0,-1.0,1
38037,5,23,1,7,0,1.0,0
38038,9,19,0,10,1,-1.0,0
38039,4,21,0,18,0,-1.0,1
38040,8,19,0,18,0,-1.0,1
38041,10,19,0,14,0,-1.0,1
38042,3,24,1,18,0,1.0,0
38043,8,22,1,19,0,1.0,0
38044,K,20,0,13,0,-1.0,1
38045,6,24,1,11,0,1.0,0
38046,10,19,0,10,0,-1.0,1
38047,6,19,0,11,1,-1.0,0
38048,A,17,0,14,0,-1.0,1
38049,6,26,1,7,1,1.0,1
38050,6,24,1,6,0,1.0,0
38051,5,25,1,19,0,1.0,0
38052,10,22,1,12,0,1.0,0
38053,6,20,0,6,1,-1.0,0
38054,4,21,0,18,0,-1.0,1
38055,6,23,1,13,0,1.0,0
38056,J,20,0,14,0,-1.0,1
38057,9,19,0,11,1,0.0,1
38058,A,18,0,15,0,-1.0,1
38059,A,21,0,5,0,-1.0,1
38060,Q,23,1,16,0,1.0,0
38061,K,21,0,15,0,-1.0,1
38062,10,20,0,13,0,-1.0,1
38063,3,18,0,19,0,1.0,0
38064,9,19,0,13,0,-1.0,1
38065,5,20,0,14,0,-1.0,1
38066,5,21,0,18,0,-1.0,1
38067,7,18,0,21,0,1.0,0
38068,3,25,1,16,0,1.0,0
38069,4,21,0,7,0,-1.0,1
38070,2,17,0,15,0,-1.0,1
38071,7,17,0,14,0,-1.0,1
38072,6,24,1,13,0,1.0,0
38073,5,17,0,17,0,0.0,0
38074,10,21,0,6,0,-1.0,1
38075,7,18,0,16,0,-1.0,1
38076,A,19,0,14,0,-1.0,1
38077,2,20,0,20,0,0.0,0
38078,8,19,0,15,0,-1.0,1
38079,10,20,0,11,1,1.0,1
38080,A,21,0,19,0,-1.0,1
38081,6,20,0,20,0,0.0,0
38082,6,24,1,10,0,1.0,0
38083,J,21,0,15,0,-1.0,1
38084,J,20,0,13,0,-1.0,1
38085,Q,19,0,20,0,1.0,0
38086,A,21,0,17,0,-1.0,1
38087,A,18,0,8,1,0.0,1
38088,4,18,0,14,0,-1.0,1
38089,9,18,0,12,0,-1.0,1
38090,Q,20,0,18,0,-1.0,1
38091,10,23,1,10,1,1.0,1
38092,8,26,1,20,0,1.0,0
38093,9,19,0,15,0,-1.0,1
38094,8,20,0,15,0,-1.0,1
38095,10,25,1,14,0,1.0,0
38096,6,23,1,17,0,1.0,0
38097,4,18,0,21,0,1.0,0
38098,K,18,0,17,0,-1.0,1
38099,10,17,0,20,0,1.0,0
38100,5,19,0,17,0,-1.0,1
38101,7,18,0,21,0,1.0,0
38102,5,24,1,18,0,1.0,0
38103,5,19,0,16,0,-1.0,1
38104,3,21,0,9,0,-1.0,1
38105,8,18,0,17,0,-1.0,1
38106,Q,20,0,18,0,-1.0,1
38107,3,17,0,17,0,0.0,0
38108,J,21,0,20,0,-1.0,1
38109,K,18,0,16,0,-1.0,1
38110,7,24,1,19,0,1.0,0
38111,J,20,0,17,0,-1.0,1
38112,3,18,0,20,0,1.0,0
38113,3,23,1,7,0,1.0,0
38114,7,18,0,11,1,-1.0,0
38115,K,20,0,20,0,0.0,0
38116,2,19,0,18,0,-1.0,1
38117,3,17,0,7,1,1.0,1
38118,10,25,1,12,0,1.0,0
38119,9,23,1,12,0,1.0,0
38120,2,22,1,21,0,1.0,0
38121,7,18,0,17,0,-1.0,1
38122,A,24,1,14,0,1.0,0
38123,10,20,0,9,1,-1.0,0
38124,J,18,0,18,0,0.0,0
38125,Q,17,0,10,0,-1.0,1
38126,7,18,0,17,0,-1.0,1
38127,3,20,0,15,0,-1.0,1
38128,9,19,0,13,0,-1.0,1
38129,J,19,0,20,0,1.0,0
38130,3,20,0,17,0,-1.0,1
38131,6,21,0,12,0,-1.0,1
38132,K,20,0,14,0,-1.0,1
38133,10,19,0,21,0,1.0,0
38134,7,25,1,21,0,1.0,0
38135,6,24,1,6,0,1.0,0
38136,Q,24,1,6,0,1.0,0
38137,8,21,0,19,0,-1.0,1
38138,4,17,0,12,0,-1.0,1
38139,3,17,0,19,0,1.0,0
38140,Q,20,0,12,0,-1.0,1
38141,2,23,1,19,0,1.0,0
38142,6,22,1,10,0,1.0,0
38143,9,19,0,17,0,-1.0,1
38144,J,20,0,18,0,-1.0,1
38145,J,20,0,7,0,-1.0,1
38146,A,21,0,13,0,-1.0,1
38147,6,19,0,14,0,-1.0,1
38148,2,22,1,16,0,1.0,0
38149,9,18,0,18,0,0.0,0
38150,K,20,0,17,0,-1.0,1
38151,6,17,0,18,0,1.0,0
38152,8,17,0,9,1,-1.0,0
38153,K,18,0,20,0,1.0,0
38154,6,26,1,14,0,1.0,0
38155,6,19,0,16,0,-1.0,1
38156,5,21,0,15,0,-1.0,1
38157,2,26,1,20,0,1.0,0
38158,Q,19,0,18,0,-1.0,1
38159,7,19,0,19,0,0.0,0
38160,9,19,0,13,0,-1.0,1
38161,Q,18,0,18,0,0.0,0
38162,K,20,0,13,0,-1.0,1
38163,A,17,0,16,0,-1.0,1
38164,2,17,0,19,0,1.0,0
38165,J,21,0,19,0,-1.0,1
38166,K,19,0,8,1,1.0,1
38167,A,23,1,20,0,1.0,0
38168,J,17,0,16,0,-1.0,1
38169,5,21,0,19,0,-1.0,1
38170,Q,18,0,12,0,-1.0,1
38171,4,20,0,11,0,-1.0,1
38172,5,18,0,13,0,-1.0,1
38173,A,23,1,12,0,1.0,0
38174,K,21,0,14,0,-1.0,1
38175,3,23,1,13,0,1.0,0
38176,5,18,0,17,0,-1.0,1
38177,Q,20,0,13,0,-1.0,1
38178,J,18,0,12,0,-1.0,1
38179,Q,20,0,5,1,-1.0,0
38180,5,24,1,13,0,1.0,0
38181,5,17,0,13,0,-1.0,1
38182,5,25,1,13,0,1.0,0
38183,7,19,0,18,0,-1.0,1
38184,3,23,1,21,0,1.0,0
38185,6,17,0,12,0,-1.0,1
38186,J,19,0,18,0,-1.0,1
38187,10,17,0,13,0,-1.0,1
38188,K,20,0,13,0,-1.0,1
38189,A,21,0,20,0,-1.0,1
38190,A,21,0,17,0,-1.0,1
38191,J,19,0,20,0,1.0,0
38192,6,26,1,16,0,1.0,0
38193,9,19,0,8,0,-1.0,1
38194,4,19,0,9,1,1.0,1
38195,10,19,0,16,0,-1.0,1
38196,A,21,0,11,0,-1.0,1
38197,3,17,0,18,0,1.0,0
38198,2,17,0,13,0,-1.0,1
38199,K,20,0,14,0,-1.0,1
38200,6,24,1,10,0,1.0,0
38201,2,26,1,10,0,1.0,0
38202,6,18,0,18,0,0.0,0
38203,7,20,0,20,0,0.0,0
38204,4,21,0,20,0,-1.0,1
38205,9,20,0,10,0,-1.0,1
38206,J,20,0,18,0,-1.0,1
38207,8,18,0,11,0,-1.0,1
38208,Q,18,0,16,0,-1.0,1
38209,8,17,0,13,0,-1.0,1
38210,7,17,0,14,0,-1.0,1
38211,9,25,1,8,1,1.0,1
38212,8,23,1,19,0,1.0,0
38213,7,17,0,6,0,-1.0,1
38214,K,19,0,11,0,-1.0,1
38215,K,21,0,19,0,-1.0,1
38216,4,17,0,20,0,1.0,0
38217,J,20,0,11,1,1.0,1
38218,Q,18,0,20,0,1.0,0
38219,4,24,1,21,0,1.0,0
38220,Q,25,1,16,0,1.0,0
38221,10,19,0,13,0,-1.0,1
38222,9,19,0,16,0,-1.0,1
38223,9,20,0,18,0,-1.0,1
38224,K,20,0,20,0,0.0,0
38225,A,17,0,7,0,-1.0,1
38226,10,20,0,13,0,-1.0,1
38227,A,19,0,13,0,-1.0,1
38228,3,20,0,8,1,-1.0,0
38229,4,24,1,12,0,1.0,0
38230,J,21,0,21,0,0.0,0
38231,A,17,0,14,0,-1.0,1
38232,5,19,0,11,0,-1.0,1
38233,2,21,0,4,1,-1.0,0
38234,Q,21,0,15,0,-1.0,1
38235,Q,23,1,21,0,1.0,0
38236,5,22,1,14,0,1.0,0
38237,9,19,0,8,0,-1.0,1
38238,2,21,0,20,0,-1.0,1
38239,7,20,0,20,0,0.0,0
38240,8,26,1,9,1,1.0,1
38241,6,18,0,20,0,1.0,0
38242,Q,20,0,20,0,0.0,0
38243,8,17,0,13,0,-1.0,1
38244,J,19,0,6,1,-1.0,0
38245,10,19,0,20,0,1.0,0
38246,3,20,0,14,0,-1.0,1
38247,K,21,0,20,0,-1.0,1
38248,2,22,1,19,0,1.0,0
38249,10,25,1,15,0,1.0,0
38250,6,17,0,16,0,-1.0,1
38251,10,17,0,16,0,-1.0,1
38252,9,17,0,10,1,1.0,1
38253,6,25,1,16,0,1.0,0
38254,10,25,1,12,0,1.0,0
38255,2,24,1,12,0,1.0,0
38256,7,19,0,7,0,-1.0,1
38257,Q,20,0,16,0,-1.0,1
38258,6,25,1,15,0,1.0,0
38259,2,21,0,17,0,-1.0,1
38260,8,18,0,17,0,-1.0,1
38261,3,17,0,11,1,1.0,1
38262,4,21,0,8,0,-1.0,1
38263,7,17,0,14,0,-1.0,1
38264,A,19,0,10,0,-1.0,1
38265,2,17,0,20,0,1.0,0
38266,2,17,0,18,0,1.0,0
38267,8,19,0,16,0,-1.0,1
38268,2,20,0,5,0,-1.0,1
38269,3,22,1,16,0,1.0,0
38270,K,19,0,16,0,-1.0,1
38271,10,17,0,14,0,-1.0,1
38272,K,25,1,13,0,1.0,0
38273,10,20,0,15,0,-1.0,1
38274,2,25,1,8,1,1.0,1
38275,3,19,0,18,0,-1.0,1
38276,Q,20,0,13,0,-1.0,1
38277,7,17,0,6,1,-1.0,0
38278,A,18,0,10,1,-1.0,0
38279,7,17,0,11,1,1.0,1
38280,5,20,0,19,0,-1.0,1
38281,2,19,0,11,1,1.0,1
38282,10,20,0,8,0,-1.0,1
38283,7,18,0,8,0,-1.0,1
38284,9,20,0,20,0,0.0,0
38285,4,24,1,15,0,1.0,0
38286,K,19,0,20,0,1.0,0
38287,Q,20,0,21,0,1.0,0
38288,2,18,0,20,0,1.0,0
38289,3,18,0,14,0,-1.0,1
38290,2,22,1,18,0,1.0,0
38291,9,24,1,6,1,1.0,1
38292,10,18,0,14,0,-1.0,1
38293,2,20,0,20,0,0.0,0
38294,K,17,0,14,0,-1.0,1
38295,9,19,0,11,0,-1.0,1
38296,6,21,0,20,0,-1.0,1
38297,J,18,0,8,0,-1.0,1
38298,2,19,0,18,0,-1.0,1
38299,9,19,0,13,0,-1.0,1
38300,J,17,0,12,0,-1.0,1
38301,J,23,1,19,0,1.0,0
38302,J,24,1,14,0,1.0,0
38303,10,18,0,15,0,-1.0,1
38304,6,23,1,12,0,1.0,0
38305,4,18,0,17,0,-1.0,1
38306,K,20,0,17,0,-1.0,1
38307,5,24,1,19,0,1.0,0
38308,Q,18,0,18,0,0.0,0
38309,Q,21,0,9,0,-1.0,1
38310,8,17,0,9,1,1.0,1
38311,10,17,0,14,0,-1.0,1
38312,7,20,0,10,1,0.0,1
38313,9,19,0,14,0,-1.0,1
38314,J,17,0,12,0,-1.0,1
38315,2,26,1,13,0,1.0,0
38316,3,25,1,8,0,1.0,0
38317,3,18,0,12,0,-1.0,1
38318,K,17,0,14,0,-1.0,1
38319,2,19,0,14,0,-1.0,1
38320,J,17,0,21,0,1.0,0
38321,5,18,0,18,0,0.0,0
38322,9,19,0,10,0,-1.0,1
38323,9,17,0,18,0,1.0,0
38324,5,18,0,7,0,-1.0,1
38325,3,23,1,6,1,1.0,1
38326,9,23,1,14,0,1.0,0
38327,5,19,0,10,0,-1.0,1
38328,Q,21,0,12,0,-1.0,1
38329,8,18,0,12,0,-1.0,1
38330,8,25,1,18,0,1.0,0
38331,10,23,1,19,0,1.0,0
38332,5,24,1,18,0,1.0,0
38333,K,22,1,21,0,1.0,0
38334,9,18,0,13,0,-1.0,1
38335,6,23,1,17,0,1.0,0
38336,7,17,0,13,0,-1.0,1
38337,3,17,0,9,1,-1.0,0
38338,A,17,0,15,0,-1.0,1
38339,Q,23,1,10,0,1.0,0
38340,10,18,0,13,0,-1.0,1
38341,4,21,0,17,0,-1.0,1
38342,Q,20,0,14,0,-1.0,1
38343,10,21,0,13,0,-1.0,1
38344,9,19,0,19,0,0.0,0
38345,A,21,0,12,0,-1.0,1
38346,2,21,0,18,0,-1.0,1
38347,3,19,0,20,0,1.0,0
38348,7,21,0,9,0,-1.0,1
38349,7,20,0,11,0,-1.0,1
38350,J,20,0,15,0,-1.0,1
38351,5,17,0,21,0,1.0,0
38352,6,24,1,14,0,1.0,0
38353,A,18,0,20,0,1.0,0
38354,7,24,1,11,1,1.0,1
38355,2,21,0,18,0,-1.0,1
38356,K,19,0,14,0,-1.0,1
38357,10,20,0,8,1,-1.0,0
38358,4,17,0,17,0,0.0,0
38359,A,17,0,16,0,-1.0,1
38360,A,18,0,12,0,-1.0,1
38361,K,23,1,15,0,1.0,0
38362,Q,22,1,9,1,1.0,1
38363,J,19,0,16,0,-1.0,1
38364,10,18,0,10,1,1.0,1
38365,A,21,0,11,0,-1.0,1
38366,9,22,1,13,0,1.0,0
38367,5,25,1,14,0,1.0,0
38368,5,25,1,12,0,1.0,0
38369,J,20,0,13,0,-1.0,1
38370,A,19,0,15,0,-1.0,1
38371,5,21,0,13,0,-1.0,1
38372,4,24,1,10,1,1.0,1
38373,6,18,0,8,0,-1.0,1
38374,8,18,0,12,0,-1.0,1
38375,A,19,0,10,1,-1.0,0
38376,6,17,0,15,0,-1.0,1
38377,3,20,0,14,0,-1.0,1
38378,J,20,0,16,0,-1.0,1
38379,Q,20,0,10,1,-1.0,0
38380,4,17,0,9,1,-1.0,0
38381,7,24,1,9,1,1.0,1
38382,4,24,1,19,0,1.0,0
38383,5,25,1,15,0,1.0,0
38384,8,18,0,13,0,-1.0,1
38385,9,21,0,15,0,-1.0,1
38386,A,24,1,13,0,1.0,0
38387,5,17,0,20,0,1.0,0
38388,A,17,0,8,1,0.0,1
38389,5,25,1,18,0,1.0,0
38390,7,19,0,17,0,-1.0,1
38391,A,21,0,18,0,-1.0,1
38392,6,18,0,18,0,0.0,0
38393,10,18,0,9,1,1.0,1
38394,Q,17,0,11,0,-1.0,1
38395,3,22,1,15,0,1.0,0
38396,2,23,1,14,0,1.0,0
38397,2,17,0,20,0,1.0,0
38398,7,18,0,15,0,-1.0,1
38399,Q,20,0,17,0,-1.0,1
38400,A,21,0,19,0,-1.0,1
38401,7,17,0,20,0,1.0,0
38402,5,18,0,20,0,1.0,0
38403,Q,20,0,17,0,-1.0,1
38404,J,20,0,17,0,-1.0,1
38405,8,18,0,16,0,-1.0,1
38406,J,22,1,16,0,1.0,0
38407,K,26,1,15,0,1.0,0
38408,4,25,1,11,1,1.0,1
38409,A,17,0,16,0,-1.0,1
38410,4,17,0,18,0,1.0,0
38411,4,21,0,9,0,-1.0,1
38412,7,21,0,20,0,-1.0,1
38413,7,20,0,19,0,-1.0,1
38414,3,21,0,12,0,-1.0,1
38415,4,18,0,15,0,-1.0,1
38416,10,23,1,11,1,1.0,1
38417,Q,25,1,13,0,1.0,0
38418,5,22,1,20,0,1.0,0
38419,10,21,0,13,0,-1.0,1
38420,2,26,1,18,0,1.0,0
38421,8,19,0,12,0,-1.0,1
38422,Q,24,1,14,0,1.0,0
38423,9,17,0,15,0,-1.0,1
38424,A,23,1,11,0,1.0,0
38425,6,17,0,18,0,1.0,0
38426,2,19,0,18,0,-1.0,1
38427,6,22,1,21,0,1.0,0
38428,6,18,0,18,0,0.0,0
38429,2,25,1,10,1,1.0,1
38430,10,20,0,12,0,-1.0,1
38431,A,21,0,11,0,-1.0,1
38432,A,21,0,19,0,-1.0,1
38433,J,17,0,20,0,1.0,0
